id,loss
2194,4584.264590234335
2202,1470.2863178371072
2208,2583.1103044429274
2227,1757.2846211042456
2230,5978.591175191114
2235,2910.0958281151425
2236,2023.0998090836733
2244,7151.42042853228
2248,2395.1140481675934
2252,1507.3548765192513
2254,1769.4948194209724
2260,5910.838384001221
2263,2721.5595876259185
2274,2299.574033233849
2277,1540.7897356025628
2279,6421.200667661143
2280,11613.582370216565
2283,3949.350822212561
2284,769.9445549438233
2288,5305.710409708965
2292,1187.6173850652385
2295,5799.05445624334
2296,2576.1908782372693
2299,3076.200094760744
2315,6867.608263728925
2318,1175.650485289405
2329,11469.526879220262
2337,1357.3949021850858
2340,142.13160633410575
2342,3246.7583551850657
2347,5297.921688894673
2349,5153.235911368934
2354,1575.7552607162338
2361,2924.70426776193
2370,994.8511637876013
2378,3790.7676975661752
2382,5679.127910270713
2387,1690.5182804285396
2389,1707.9646127815377
2394,1157.8056244296977
2396,2601.0416251045945
2400,3321.3317530023087
2407,3783.9134594652205
2414,2087.464036717149
2415,2108.9086719663096
2421,2039.090751837939
2427,1351.3927575980601
2428,5004.1590215743545
2430,2783.2635795607785
2435,2143.680506118389
2445,5198.33213792064
2446,2093.388191131266
2447,1588.3667633946975
2449,2010.91151114383
2451,2307.999560084083
2458,11798.370586726822
2462,8200.202678421298
2463,4133.843837244216
2467,4430.010978850248
2471,6706.860404336615
2475,2740.3041241469637
2478,3141.963432784879
2483,4538.0262936975605
2485,1396.907619638674
2487,766.1525222802352
2494,385.6997176519119
2497,2145.3787310682646
2499,2431.3868996637825
2503,2653.149131622702
2513,3562.3854144818324
2515,2005.175549915702
2522,1483.5552094081118
2523,2558.682362068258
2528,4007.743485101597
2532,8652.878150939006
2536,1040.6491906901015
2538,2180.360991010123
2539,716.3685871266384
2540,4016.897927891766
2545,7040.65389461442
2548,750.2745764352512
2549,1128.6178453943135
2553,2579.9976437335836
2563,2065.8470531534767
2566,3169.300087011755
2574,2322.614205657338
2575,3595.9027427004103
2584,2873.1211926951837
2588,3898.489931618604
2589,2004.1813366675874
2592,2097.8222396797137
2596,2473.5572566385727
2598,1828.5067080458853
2602,156.1251360298154
2603,796.6271090237456
2607,2486.9887654407657
2609,2417.8490911224726
2611,6577.127849140408
2627,2492.1849914502577
2628,1638.26563746271
2630,2063.3176565880567
2633,3405.6569811118698
2636,9046.358466516758
2640,175.66384388309598
2641,1047.1602243366433
2657,5223.133410364249
2659,533.5798367736447
2662,1578.7038154689103
2663,1615.6667925838406
2667,3358.784210282626
2670,623.2469595963335
2682,2278.243690638823
2694,3241.1648631390835
2699,6630.714467219846
2700,2368.303478647918
2703,5663.019246942036
2708,2357.5495916087575
2714,1539.9353321430362
2725,73.30818269542897
2726,1406.9972569773508
2727,655.7914933923089
2732,2111.643219772574
2733,7180.372692003256
2736,5996.005173473315
2745,3320.693237092016
2760,1681.0242867718775
2764,2421.004383593602
2765,5826.651031273131
2766,388.57918780716227
2775,2157.811346627705
2783,1791.7306549407294
2784,287.43871976839614
2786,2899.0039491764383
2801,889.6567031735221
2803,1303.251100483631
2813,6236.012588615216
2815,7021.900704232886
2816,1517.0680877346153
2818,2978.908667400993
2819,5318.143177467916
2822,1888.9466151273614
2825,2965.0453666751855
2826,2612.023453567441
2830,2888.854028089717
2834,982.506342824322
2835,6220.434618203789
2856,2261.3879716183665
2873,6424.607160930947
2886,6425.747358199929
2892,3801.59275776885
2896,798.5759197500101
2897,1515.6214357923523
2899,1991.6516714774866
2901,1638.1947440093272
2909,5208.752164310707
2914,4631.0813915234285
2915,1191.1543962572919
2916,3802.2875885869325
2919,1736.285245500147
2926,4067.5920313115985
2927,2008.8946717595404
2933,1770.0246126920524
2934,3565.8276558590915
2941,1651.4524978415052
2942,1686.8458400955606
2946,2695.799418398793
2949,2235.9428765803573
2952,2653.825194443818
2957,8931.142859459287
2962,2264.8482042062146
2963,444.34086864822416
2965,2948.5741911154646
2966,7738.79584580014
2971,3286.9172085456867
2975,748.5495129294841
2979,746.8729275474707
2985,8016.871106727193
2995,2691.4699962664063
2996,736.3861596101456
3001,4763.90087458177
3007,2901.7655362921523
3008,1633.453545597773
3014,4047.3580129673483
3017,11244.968264652478
3021,1591.133845966057
3025,3020.6100455606884
3026,442.31625160866474
3034,2500.7680678594315
3035,2791.7322643567395
3044,3564.3796916545516
3046,3108.7260893075063
3047,4601.13938254708
3057,3607.258497859142
3059,5382.7451870546965
3063,7198.984701899856
3065,1459.1289991842768
3067,4212.635504480027
3069,2257.997308324792
3076,4102.382990610862
3086,1648.7972129953887
3088,4072.9464153804693
3090,2692.3145830913345
3096,2667.319099952525
3100,2279.7463720206947
3102,2513.4972206753014
3103,3059.523076593614
3107,1264.1101637932106
3118,1757.3850701971865
3120,4509.102437164205
3123,3353.8978192465984
3128,1059.3984551444914
3132,1014.6193688432168
3140,2035.419391825938
3152,2858.4749601337753
3165,3305.442999444799
3183,1232.4486450008458
3190,232.614771570858
3197,2699.367116278827
3201,499.1708143976607
3203,3476.0114252213216
3214,4824.992538793427
3219,2165.68166400764
3220,1447.0006295319286
3221,4309.516604135453
3229,2750.9474064632077
3234,825.0778473617715
3235,4083.798840634072
3240,1528.2744555467893
3241,2006.384253347835
3249,2726.967142359782
3254,1588.7935931099719
3264,3686.30597426413
3266,1984.2177479884836
3270,719.6818171479158
3282,2277.459877082505
3285,1211.0570574198123
3289,2277.589566327956
3291,1290.7474219805572
3295,3750.2160194739035
3299,1571.578570444558
3302,1246.9348690544402
3303,6817.7945480279295
3308,4359.796711350833
3309,4015.797585641276
3324,1985.122596421099
3327,4558.7479740221725
3330,5786.884228230789
3335,1318.3198377033277
3339,2425.0252640986273
3340,2085.1834240563144
3343,2639.0609160106223
3350,3625.888982094886
3353,3251.772399573558
3356,7545.284059977287
3361,3008.427703220159
3368,370.68854283824794
3376,3056.3653941753482
3381,1272.0212303632284
3383,3116.9031964618744
3397,4312.640195254198
3403,1996.9176627785096
3405,652.6243148321942
3410,1727.0360866050664
3412,3774.082334039128
3416,4300.762447631014
3417,2241.1702313038095
3423,4105.6359631522155
3427,4130.015608910688
3435,4478.617937517186
3439,1275.8763457679815
3441,3417.402383235778
3450,1115.3600329078618
3453,2343.4780786969964
3454,1609.2272773529985
3458,6898.6019561472995
3459,1844.695276903552
3467,3980.7817858804037
3469,4873.57771451165
3477,885.5184187737941
3478,7959.533249980982
3482,886.3110878657876
3484,5706.090231934242
3506,1936.4280103286114
3515,6122.436185636909
3522,4296.244295809866
3523,1534.67548685056
3526,1403.7065772291835
3532,2523.3158439500885
3534,2263.3781583878226
3537,1636.1364268051784
3539,1195.6133777512441
3542,5522.455023476099
3545,933.8366666138991
3552,2215.4920427039715
3554,1487.7802438917156
3573,3238.986067027633
3576,2358.1316621381084
3577,3372.6421498167174
3580,782.817679386435
3583,1829.032382810126
3584,2016.1350313042362
3609,1357.8187538698535
3613,5929.5350790290795
3623,3207.939811081508
3624,3201.1460840098252
3638,8683.450562900656
3642,1907.4807167167614
3643,2881.7559977920264
3647,2482.293375503803
3653,1982.633928014041
3654,4224.151390522283
3656,1386.5979065297802
3658,1236.5920555477437
3659,4833.1554565219485
3663,6736.7812381912145
3664,3215.502981058845
3666,269.2629533026427
3681,823.1659073156388
3689,3400.623743283676
3694,3855.021507310097
3695,1362.4162745924605
3699,1836.5879955576129
3701,1872.569552946828
3704,4296.433947805481
3721,995.180672010707
3726,3863.3760312734494
3727,1541.1511638774418
3729,2504.973830204442
3731,4530.258212409242
3738,1441.0755604534888
3740,2793.4179914288825
3744,4084.279738632924
3757,1280.7370412845335
3758,1455.6045043793615
3778,1346.893363664472
3781,4296.330851124473
3790,5968.649902422164
3796,867.7934125656498
3798,7883.763801836519
3804,200.72798361396826
3813,1342.7700170178969
3814,1115.4713308126156
3815,3454.5386472434884
3818,2880.622839620415
3823,3333.0739965349467
3826,6349.508631187195
3831,2147.8600132161623
3834,3752.2131018016753
3835,3259.940926593081
3849,3098.2599695883637
3850,3678.552453006524
3855,1849.6500160868627
3864,2972.2661213975716
3867,2356.0035542925157
3871,1869.8373757105105
3879,2434.1592144664414
3880,3726.0374075018917
3882,5793.049936177485
3884,9595.312897966953
3893,2480.2961716951763
3895,2793.6085409927655
3901,2683.020296990134
3903,1866.3916548814086
3913,2652.8011355509507
3921,3351.647316229243
3929,3236.497271756806
3947,1644.8371756266656
3962,3030.549698817489
3963,515.9589653736275
3966,2109.309318015795
3975,1382.8225878217504
3976,5687.736661161284
3977,3077.557574769976
3978,497.01405178163486
3979,168.5190319692822
3983,2014.8849035573749
3985,1225.0597161333467
3989,7813.6579471934865
3992,2267.5804432737727
3995,2427.784170798785
4008,2317.5773199080277
4013,2110.4010678738036
4029,3349.495753424054
4035,3697.87424261496
4040,2845.9790130519586
4048,862.8390156404121
4060,2860.906967590149
4066,894.2483211876483
4075,1200.3485481546559
4079,3242.1753356629697
4083,243.17122941244133
4091,2448.829844689122
4092,5522.797784870003
4093,2617.8378954734353
4098,3474.991366423773
4108,1604.8295076015734
4109,1037.058215932971
4110,3995.8638173410945
4116,2644.414959422288
4129,1802.9681692783247
4130,5147.174912400296
4140,2749.1208634639816
4146,2124.198813388565
4150,5696.382888037118
4151,7883.69986924274
4153,953.5116889655255
4169,7107.0854660680425
4170,2283.5278307352064
4179,2263.7202526624997
4183,4715.813447040315
4188,3507.4782625416137
4190,2523.4422583580536
4193,1402.4616648100878
4201,8320.512112358669
4205,1984.1335232145957
4210,2957.518572266322
4226,2232.4357825419697
4229,1836.8211886070803
4241,2866.252272097092
4242,1288.8560662518767
4257,4571.822192367204
4258,1532.497365969683
4260,3253.71117719672
4263,4967.925376238343
4267,1158.734017650229
4273,3050.3463197460123
4274,3198.9747902513873
4277,2270.169424442627
4281,697.733538061249
4283,5430.426594448595
4293,3134.0500472733156
4294,1133.2333248425948
4305,4542.738983677624
4307,3609.5770452729703
4318,3484.663925282108
4325,2911.896440239554
4327,5772.752242788243
4332,3582.1173757104534
4335,4566.188770214685
4336,2846.115160385657
4337,355.36392200096543
4339,7590.238818803152
4343,1289.028503203513
4346,785.1306799151412
4348,1848.8213930522238
4350,4746.84853828046
4358,2713.35834447079
4359,2967.1068470959817
4363,2406.2899034841016
4366,4480.407622216777
4374,1005.2907991589022
4375,2319.516823490956
4377,1269.7980490295308
4393,3230.864691319437
4395,2898.2953725436564
4400,1261.2209550336192
4402,7112.013711405188
4404,7589.536585636445
4415,3161.1936530406992
4418,3525.8366515554962
4422,1805.3763272036736
4430,1502.59057117478
4432,2479.5592091388535
4433,1175.662820405697
4435,5654.7117922027055
4438,2066.2279778710354
4444,1642.2550675309217
4447,3371.308928441742
4451,6492.589511515695
4452,2140.650498414022
4457,988.2323844558682
4459,3416.7570529640598
4469,870.7974756993335
4471,8267.098576531069
4486,911.5910358755782
4488,2609.091274084768
4510,2107.6589665782467
4515,859.1680435283001
4527,5265.278210203329
4530,1001.8218374309968
4534,548.1350799696825
4535,4129.399675369177
4536,1948.0492875580007
4548,2976.9560970755456
4549,2374.9848602644497
4551,5636.737411858291
4556,3641.591387267099
4559,-135.99490205400093
4564,1322.9923462695078
4570,4378.446050118127
4575,6708.552564053082
4584,3813.553028697397
4585,3927.2789237840043
4591,2905.7641305248017
4592,2630.4697280354503
4593,3156.991459611606
4594,1556.0544920870316
4598,1416.0626789004132
4607,3058.759638919785
4608,1348.6665890031136
4620,2377.9456499198973
4621,4566.021067318064
4625,4003.549735336421
4635,3454.5602152877964
4638,5613.19934373571
4652,3049.105999866034
4657,3547.1567004209955
4658,2321.0721336869624
4666,6324.245974707742
4672,1335.645739170474
4676,3204.402182379512
4680,1230.5551086590212
4681,6698.879037926562
4683,4199.342721721133
4684,1597.6348028514408
4689,3761.657796362755
4690,2505.892817665425
4692,2246.351280958064
4697,2024.1945853678867
4700,2422.3859566956903
4705,9867.805758949642
4721,2344.292511254743
4726,1632.4187703007788
4729,1468.925937240801
4731,4082.339125542363
4736,2514.2154207112726
4739,2402.4626152921514
4740,2103.542513336436
4753,659.7324599126796
4754,3108.887260092697
4755,4226.287505954492
4756,2132.333283194838
4759,2405.480248567969
4764,1553.6869428606924
4771,4443.187031079243
4772,1876.0017222383603
4776,70.7265503817573
4780,3157.177547945309
4784,722.5886476216101
4786,1132.2562556705693
4787,3394.0599983814327
4789,1886.9590816292216
4794,1958.0019025479164
4800,3520.8446002922547
4807,2593.560513388429
4813,7708.483549506643
4818,2765.416009492149
4823,12577.076432688376
4824,1986.9572783245944
4829,2615.974285775127
4830,1249.6336202900652
4835,2817.927544393414
4844,1260.1575410097362
4845,2508.889041010916
4846,3398.2399702996
4847,889.7181125457773
4854,2881.9237395443724
4857,2776.938253654229
4861,1396.6238194190423
4863,1695.99116631795
4866,3542.8831302109065
4869,5929.000704086188
4871,1620.0670192896214
4872,1805.8231233342426
4875,1744.4331761855365
4877,7838.310627255164
4878,538.0771518218189
4885,3295.6467650477744
4886,1530.4391795460251
4888,3479.968315506102
4890,1095.8863261008964
4896,1673.3735156473945
4899,3479.509813156191
4913,904.6538560460945
4916,1834.3319547355286
4920,3410.3352147449114
4925,3993.2124009434265
4934,2933.0822224017684
4941,3599.7618383318904
4946,1396.6349458885861
4954,3331.1060137693403
4956,1667.6138854568148
4958,5370.682311721496
4965,1933.0030999931964
4966,1590.4465884645879
4970,2841.048996625106
4977,3077.382424489907
4980,3444.6327167070976
4984,2203.2127388830877
4995,1370.4352917233264
4997,3497.1079619448674
4999,2002.8497881194844
5005,3335.902274219293
5011,1744.1857089694076
5015,2608.8720412858893
5016,2206.6352108071515
5019,1971.3399273484024
5024,1988.9417684359619
5030,1997.8824190204728
5031,2112.79009951736
5034,2645.489469541745
5047,10184.416038278468
5048,2707.8886367970463
5052,2197.023520421214
5061,3591.127700755136
5062,5545.912175934006
5067,2815.8965609222805
5068,5622.896208244399
5077,1681.19066712408
5079,2567.5320016380474
5090,4449.826641720204
5094,2228.8533014504765
5103,2120.388837675487
5104,589.1420779491132
5106,2086.274549222186
5107,2539.9198992250485
5110,1066.740121788518
5114,1050.4321981803391
5116,5255.249714107423
5121,6733.497961621883
5122,2929.8960559002253
5124,877.2111946696646
5132,5304.403801050595
5133,2543.189252825873
5138,2398.742326820623
5143,5023.30336011906
5153,2016.2620246475553
5154,1620.1966463542117
5155,950.1085399963758
5160,2070.082306745921
5169,4675.296721307369
5172,3763.552835919869
5173,3467.371660405215
5179,422.46256445678887
5182,3459.934946691833
5187,1368.7881575067722
5192,3801.2964713879282
5211,1995.7949831316018
5213,3556.08723615112
5219,912.2839501265266
5225,2240.7025092813055
5226,1508.18723831429
5227,5917.842900243527
5228,1733.9294274744193
5239,4860.296012537195
5241,2251.769236695076
5244,3006.1266023751095
5248,4045.0493746828333
5260,1925.5347887329835
5266,1399.9596691681509
5273,1984.2307623596676
5280,7228.147590362062
5298,5935.470680515964
5300,886.9837718068497
5306,3307.45232958262
5307,827.398102357929
5311,6903.695283269663
5316,1567.1149172748715
5323,83.98413142334766
5332,2076.054321238476
5336,1901.4912958904024
5338,2051.5388157130915
5342,2232.696014681882
5347,1355.300462989413
5355,4251.4443889983395
5357,2678.9731329232136
5362,1389.1494038488013
5363,1016.0676295723342
5364,1292.646768923711
5366,4660.367037389626
5374,7060.0471619557675
5375,1272.2510655056935
5379,4864.6220674343185
5380,1440.6531757100506
5383,1465.3140951991577
5385,2172.1405013081494
5390,2256.595832059044
5393,4850.515157451761
5398,1633.2487846628396
5411,2810.86807073173
5414,492.66575763516994
5429,2409.0135355905777
5432,10027.963423285728
5436,1086.9337883261205
5437,4488.48254598753
5439,1444.8018570636923
5440,4784.162592302754
5449,1614.9543802992152
5458,1455.8817881885993
5460,1454.6041162827278
5462,2542.9830270948314
5463,2739.771778820107
5465,2012.4220122595848
5467,2928.9176654805524
5475,4914.551818830145
5483,2298.5056829209248
5485,1514.972490333933
5489,2516.1368459407804
5493,3601.1484533791345
5497,1065.1672879462444
5501,1454.4549773617987
5506,1377.3590342015727
5507,1786.0365820095608
5510,3206.843573733985
5524,4960.215927103204
5531,2920.3559081628046
5542,4463.386982504233
5543,3771.523289261203
5544,5009.656308643586
5552,1520.7052054785113
5560,2683.370737807353
5563,3907.9851221627105
5573,2841.0482235051595
5579,1807.6664436083133
5584,1823.8824939460087
5585,6267.195259324723
5594,1901.056409520554
5595,2620.3052975461833
5597,2223.5640297889317
5598,1592.007325706847
5604,958.4633774705881
5606,1770.6151741061212
5610,1170.598433597891
5615,4574.88625954176
5631,2325.173342430098
5637,919.1064695850905
5646,1443.7711844403757
5656,2862.450286301778
5658,9889.120566698628
5666,948.4494248687697
5668,3290.0217421520165
5673,1155.9669778180378
5680,573.162970104614
5691,2673.130497781878
5692,6082.200520275915
5693,2490.755158516008
5697,4125.736813976938
5698,2757.1806363089954
5700,2721.053531542081
5704,1978.8279987830288
5705,2136.8030008675546
5707,1174.18894674911
5710,1065.6933399848776
5716,1319.8521935904923
5720,706.0441116446805
5722,3312.580376838773
5727,2334.2743007496797
5733,926.273929555593
5737,2666.7177984268574
5742,5193.820982770801
5747,856.6779769721961
5760,2863.606726451676
5774,2286.2334733686544
5788,6262.682725880643
5796,2246.5110054448883
5797,1241.677856994892
5800,2734.5550214672567
5812,1043.966125396602
5814,2618.0848616543444
5818,761.9429664246504
5819,4811.8775661452755
5823,5006.505082580005
5826,2694.609398405324
5830,1658.8743589221685
5831,1788.724125890471
5846,3978.8784043390033
5864,2179.692358340028
5869,829.221713880529
